num_cands,num_voters,pm,vm,num_profiles,perc_mult_winners
30,"(4, 5)",IAC,Split Cycle,50000,0.72124
30,"(4, 5)",IAC,Beat Path,50000,0.65548
30,"(4, 5)",IAC,Copeland,50000,0.15598
30,"(4, 5)",IAC,GETCHA,50000,0.80162
30,"(4, 5)",IAC,Uncovered Set,50000,0.80162
30,"(10, 11)",IAC,Split Cycle,50000,0.71454
30,"(10, 11)",IAC,Beat Path,50000,0.50798
30,"(10, 11)",IAC,Copeland,50000,0.16018
30,"(10, 11)",IAC,GETCHA,50000,0.82484
30,"(10, 11)",IAC,Uncovered Set,50000,0.82484
30,"(20, 21)",IAC,Split Cycle,50000,0.67392
30,"(20, 21)",IAC,Beat Path,50000,0.42238
30,"(20, 21)",IAC,Copeland,50000,0.16146
30,"(20, 21)",IAC,GETCHA,50000,0.82178
30,"(20, 21)",IAC,Uncovered Set,50000,0.82178
30,"(50, 51)",IAC,Split Cycle,50000,0.61694
30,"(50, 51)",IAC,Beat Path,50000,0.3052
30,"(50, 51)",IAC,Copeland,50000,0.15782
30,"(50, 51)",IAC,GETCHA,50000,0.81236
30,"(50, 51)",IAC,Uncovered Set,50000,0.81236
30,"(100, 101)",IAC,Split Cycle,50000,0.5758
30,"(100, 101)",IAC,Beat Path,50000,0.22798
30,"(100, 101)",IAC,Copeland,50000,0.1591
30,"(100, 101)",IAC,GETCHA,50000,0.80362
30,"(100, 101)",IAC,Uncovered Set,50000,0.80362
30,"(500, 501)",IAC,Split Cycle,50000,0.5054
30,"(500, 501)",IAC,Beat Path,50000,0.11296
30,"(500, 501)",IAC,Copeland,50000,0.16584
30,"(500, 501)",IAC,GETCHA,50000,0.78396
30,"(500, 501)",IAC,Uncovered Set,50000,0.78396
30,"(1000, 1001)",IAC,Split Cycle,50000,0.4824
30,"(1000, 1001)",IAC,Beat Path,50000,0.07954
30,"(1000, 1001)",IAC,Copeland,50000,0.17312
30,"(1000, 1001)",IAC,GETCHA,50000,0.77892
30,"(1000, 1001)",IAC,Uncovered Set,50000,0.77892
30,"(5000, 5001)",IAC,Split Cycle,50000,0.45732
30,"(5000, 5001)",IAC,Beat Path,50000,0.03884
30,"(5000, 5001)",IAC,Copeland,50000,0.18102
30,"(5000, 5001)",IAC,GETCHA,50000,0.76962
30,"(5000, 5001)",IAC,Uncovered Set,50000,0.76962
5,"(4, 5)",URN-R,Split Cycle,50000,0.20644
5,"(4, 5)",URN-R,Beat Path,50000,0.20636
5,"(4, 5)",URN-R,Copeland,50000,0.09944
5,"(4, 5)",URN-R,GETCHA,50000,0.24316
5,"(4, 5)",URN-R,Uncovered Set,50000,0.24316
5,"(10, 11)",URN-R,Split Cycle,50000,0.12206
5,"(10, 11)",URN-R,Beat Path,50000,0.11594
5,"(10, 11)",URN-R,Copeland,50000,0.08682
5,"(10, 11)",URN-R,GETCHA,50000,0.18988
5,"(10, 11)",URN-R,Uncovered Set,50000,0.18988
5,"(20, 21)",URN-R,Split Cycle,50000,0.07838
5,"(20, 21)",URN-R,Beat Path,50000,0.06944
5,"(20, 21)",URN-R,Copeland,50000,0.08674
5,"(20, 21)",URN-R,GETCHA,50000,0.15932
5,"(20, 21)",URN-R,Uncovered Set,50000,0.15932
5,"(50, 51)",URN-R,Split Cycle,50000,0.04434
5,"(50, 51)",URN-R,Beat Path,50000,0.03392
5,"(50, 51)",URN-R,Copeland,50000,0.08832
5,"(50, 51)",URN-R,GETCHA,50000,0.135
5,"(50, 51)",URN-R,Uncovered Set,50000,0.135
5,"(100, 101)",URN-R,Split Cycle,50000,0.02878
5,"(100, 101)",URN-R,Beat Path,50000,0.0183
5,"(100, 101)",URN-R,Copeland,50000,0.09148
5,"(100, 101)",URN-R,GETCHA,50000,0.12402
5,"(100, 101)",URN-R,Uncovered Set,50000,0.12402
5,"(500, 501)",URN-R,Split Cycle,50000,0.01608
5,"(500, 501)",URN-R,Beat Path,50000,0.00476
5,"(500, 501)",URN-R,Copeland,50000,0.0962
5,"(500, 501)",URN-R,GETCHA,50000,0.11482
5,"(500, 501)",URN-R,Uncovered Set,50000,0.11482
5,"(1000, 1001)",URN-R,Split Cycle,50000,0.01394
5,"(1000, 1001)",URN-R,Beat Path,50000,0.00254
5,"(1000, 1001)",URN-R,Copeland,50000,0.09622
5,"(1000, 1001)",URN-R,GETCHA,50000,0.11204
5,"(1000, 1001)",URN-R,Uncovered Set,50000,0.11204
5,"(5000, 5001)",URN-R,Split Cycle,50000,0.0123
5,"(5000, 5001)",URN-R,Beat Path,50000,0.00076
5,"(5000, 5001)",URN-R,Copeland,50000,0.09462
5,"(5000, 5001)",URN-R,GETCHA,50000,0.10896
5,"(5000, 5001)",URN-R,Uncovered Set,50000,0.10896
7,"(4, 5)",URN-R,Split Cycle,50000,0.24
7,"(4, 5)",URN-R,Beat Path,50000,0.23938
7,"(4, 5)",URN-R,Copeland,50000,0.09938
7,"(4, 5)",URN-R,GETCHA,50000,0.28954
7,"(4, 5)",URN-R,Uncovered Set,50000,0.28954
7,"(10, 11)",URN-R,Split Cycle,50000,0.15466
7,"(10, 11)",URN-R,Beat Path,50000,0.13892
7,"(10, 11)",URN-R,Copeland,50000,0.09568
7,"(10, 11)",URN-R,GETCHA,50000,0.2441
7,"(10, 11)",URN-R,Uncovered Set,50000,0.2441
7,"(20, 21)",URN-R,Split Cycle,50000,0.10194
7,"(20, 21)",URN-R,Beat Path,50000,0.08264
7,"(20, 21)",URN-R,Copeland,50000,0.09572
7,"(20, 21)",URN-R,GETCHA,50000,0.21122
7,"(20, 21)",URN-R,Uncovered Set,50000,0.21122
7,"(50, 51)",URN-R,Split Cycle,50000,0.06652
7,"(50, 51)",URN-R,Beat Path,50000,0.04114
7,"(50, 51)",URN-R,Copeland,50000,0.10082
7,"(50, 51)",URN-R,GETCHA,50000,0.19038
7,"(50, 51)",URN-R,Uncovered Set,50000,0.19038
7,"(100, 101)",URN-R,Split Cycle,50000,0.04904
7,"(100, 101)",URN-R,Beat Path,50000,0.02224
7,"(100, 101)",URN-R,Copeland,50000,0.10458
7,"(100, 101)",URN-R,GETCHA,50000,0.17722
7,"(100, 101)",URN-R,Uncovered Set,50000,0.17722
7,"(500, 501)",URN-R,Split Cycle,50000,0.0329
7,"(500, 501)",URN-R,Beat Path,50000,0.0062
